ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN,GÊNERO_MAIOR_GRUPO,GÊNERO_MENOR_GRUPO,SERVIÇO TELEFÔNICO_MAIOR_GRUPO,SERVIÇO TELEFÔNICO_MENOR_GRUPO,PAGAMENTO_MENSAL_MEDIA,PAGAMENTO_MENSAL_MEDIANA,GÊNERO_CATCODES,CASADO_CATCODES,DEPENDENTES_CATCODES,SERVIÇO TELEFÔNICO_CATCODES,SERVICO_INTERNET_CATCODES,SERVICO_SEGURANCA_CATCODES,SUPORTE_TECNICO_CATCODES,STREAMINGTV_CATCODES,TIPO_CONTRATO_CATCODES,MÉTODO DE PAGAMENTO_CATCODES,CHURN_CATCODES,GÊNERO_MAIOR_GRUPO_CATCODES,GÊNERO_MENOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MAIOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MENOR_GRUPO_CATCODES
9833-TGFHX,macho,0,sim,sim,42,,fibra óptica,sim,não,sim,um ano,cheque eletrônico,97.1,4016.75,não,macho,macho,sim,não,97.1,97.1,1,1,1,-1,1,2,0,2,2,1,0,1,1,1,0
9294-TDIPC,macho,0,não,sim,5,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.2,83.75,não,macho,macho,sim,não,20.2,20.2,1,0,1,-1,2,1,1,1,1,2,0,1,1,1,0
5229-DTFYB,fêmea,0,não,não,41,,fibra óptica,não,sim,sim,dois anos,transferência bancária (automática),98.8,3959.15,não,fêmea,fêmea,sim,não,98.8,98.8,0,0,0,-1,1,0,2,2,0,3,0,0,0,1,0
0104-PPXDV,macho,0,sim,não,58,,dsl,não,não,não,um ano,cartão de crédito (automático),50.3,2878.55,não,macho,macho,sim,não,50.3,50.3,1,1,0,-1,0,0,0,0,2,0,0,1,1,1,0
5176-LMJXE,fêmea,0,não,não,47,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.55,945.7,não,fêmea,fêmea,sim,não,20.55,20.55,0,0,0,-1,2,1,1,1,0,2,0,0,0,1,0
3583-KRKMD,macho,0,não,não,18,,fibra óptica,não,sim,não,mês a mês,transferência bancária (automática),75.9,1373.05,não,macho,macho,sim,não,75.9,75.9,1,0,0,-1,1,0,2,0,1,3,0,1,1,1,0
1010-DIAUQ,macho,0,não,não,5,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),96.5,492.55,sim,macho,macho,sim,não,96.5,96.5,1,0,0,-1,1,0,0,2,1,3,1,1,1,1,0
9069-LGEUL,macho,0,sim,não,23,,dsl,sim,não,não,mês a mês,transferência bancária (automática),59.95,1406.0,não,macho,macho,sim,não,59.95,59.95,1,1,0,-1,0,2,0,0,1,3,0,1,1,1,0
7302-ZHMHP,fêmea,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.15,19.15,não,fêmea,fêmea,sim,não,19.15,19.15,0,0,0,-1,2,1,1,1,1,2,0,0,0,1,0
9571-EDEBV,macho,0,sim,não,71,,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),98.65,6962.85,não,macho,macho,sim,não,98.65,98.65,1,1,0,-1,1,0,0,2,2,0,0,1,1,1,0
3520-FJGCV,macho,0,sim,sim,72,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),112.6,8126.65,não,macho,macho,sim,não,112.6,112.6,1,1,1,-1,1,2,2,2,0,0,0,1,1,1,0
6563-VRERX,macho,0,sim,sim,33,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.6,690.25,não,macho,macho,sim,não,20.6,20.6,1,1,1,-1,2,1,1,1,2,2,0,1,1,1,0
0259-GBZSH,macho,0,não,não,2,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,85.65,181.5,sim,macho,macho,sim,não,85.65,85.65,1,0,0,-1,1,0,0,2,1,1,1,1,1,1,0
6122-EFVKN,macho,0,não,sim,24,,dsl,sim,sim,não,dois anos,cheque enviado,35.75,830.8,não,macho,macho,sim,não,35.75,35.75,1,0,1,-1,0,2,2,0,0,2,0,1,1,1,0
2805-EDJPQ,fêmea,0,sim,sim,56,,fibra óptica,não,sim,não,um ano,cartão de crédito (automático),99.75,5608.4,não,fêmea,fêmea,sim,não,99.75,99.75,0,1,1,-1,1,0,2,0,2,0,0,0,0,1,0
6862-CQUMB,macho,0,não,não,37,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),96.1,3646.8,não,macho,macho,sim,não,96.1,96.1,1,0,0,-1,1,0,0,2,1,0,0,1,1,1,0
7156-MXBJE,fêmea,0,não,não,43,,dsl,não,sim,sim,um ano,cartão de crédito (automático),85.1,3662.25,não,fêmea,fêmea,sim,não,85.1,85.1,0,0,0,-1,0,0,2,2,2,0,0,0,0,1,0
6158-HDPXZ,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque enviado,25.35,25.35,não,macho,macho,sim,não,25.35,25.35,1,0,0,-1,0,0,0,0,1,2,0,1,1,1,0
9601-BRXPO,fêmea,0,sim,não,25,,fibra óptica,não,sim,sim,mês a mês,transferência bancária (automática),104.95,2566.5,sim,fêmea,fêmea,sim,não,104.95,104.95,0,1,0,-1,1,0,2,2,1,3,1,0,0,1,0
2863-IMQDR,fêmea,0,não,não,61,,dsl,sim,sim,sim,dois anos,cheque eletrônico,89.65,5308.7,não,fêmea,fêmea,sim,não,89.65,89.65,0,0,0,-1,0,2,2,2,0,1,0,0,0,1,0
5686-CMAWK,macho,0,não,não,17,,fibra óptica,não,sim,não,um ano,cheque eletrônico,86.75,1410.25,não,macho,macho,sim,não,86.75,86.75,1,0,0,-1,1,0,2,0,2,1,0,1,1,1,0
5651-CRHKQ,fêmea,0,sim,não,41,,fibra óptica,não,sim,não,um ano,transferência bancária (automática),86.2,3339.05,não,fêmea,fêmea,sim,não,86.2,86.2,0,1,0,-1,1,0,2,0,2,3,0,0,0,1,0
6905-NIQIN,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque enviado,50.65,50.65,sim,macho,macho,sim,não,50.65,50.65,1,0,0,-1,0,0,0,0,1,2,1,1,1,1,0
8204-YJCLA,macho,1,sim,sim,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),64.8,4732.35,não,macho,macho,sim,não,64.8,64.8,1,1,1,-1,0,2,2,2,0,3,0,1,1,1,0
5167-ZFFMM,macho,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),90.85,90.85,sim,macho,macho,sim,não,90.85,90.85,1,0,0,-1,1,0,0,0,1,0,1,1,1,1,0
6583-SZVGP,macho,0,não,não,48,,fibra óptica,não,não,sim,dois anos,transferência bancária (automática),108.1,5067.45,não,macho,macho,sim,não,108.1,108.1,1,0,0,-1,1,0,0,2,0,3,0,1,1,1,0
4895-TMWIR,macho,1,sim,não,11,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.95,214.75,sim,macho,macho,sim,não,19.95,19.95,1,1,0,-1,2,1,1,1,1,2,1,1,1,1,0
0533-BNWKF,fêmea,1,sim,não,55,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.45,4874.7,sim,fêmea,fêmea,sim,não,85.45,85.45,0,1,0,-1,1,0,0,0,1,1,1,0,0,1,0
1708-PBBOA,fêmea,0,não,não,42,,dsl,sim,sim,não,um ano,cheque eletrônico,54.75,2348.45,não,fêmea,fêmea,sim,não,54.75,54.75,0,0,0,-1,0,2,2,0,2,1,0,0,0,1,0
8782-LKFPK,macho,0,não,não,44,,fibra óptica,não,não,não,mês a mês,cheque enviado,90.4,4063.0,não,macho,macho,sim,não,90.4,90.4,1,0,0,-1,1,0,0,0,1,2,0,1,1,1,0
5522-JBWMO,macho,0,não,sim,1,,dsl,não,não,não,mês a mês,cheque eletrônico,44.0,44.0,não,macho,macho,sim,não,44.0,44.0,1,0,1,-1,0,0,0,0,1,1,0,1,1,1,0
3597-MVHJT,fêmea,0,não,não,27,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),95.6,2595.25,não,fêmea,fêmea,sim,não,95.6,95.6,0,0,0,-1,1,0,0,2,1,3,0,0,0,1,0
9774-NRNAU,macho,1,sim,não,27,,dsl,não,sim,sim,mês a mês,transferência bancária (automática),84.8,2309.55,não,macho,macho,sim,não,84.8,84.8,1,1,0,-1,0,0,2,2,1,3,0,1,1,1,0
0224-RLWWD,fêmea,1,não,não,2,,dsl,não,não,não,mês a mês,cheque eletrônico,44.3,89.3,não,fêmea,fêmea,sim,não,44.3,44.3,0,0,0,-1,0,0,0,0,1,1,0,0,0,1,0
9967-ATRFS,fêmea,0,não,não,19,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.9,367.55,não,fêmea,fêmea,sim,não,19.9,19.9,0,0,0,-1,2,1,1,1,1,2,0,0,0,1,0
3951-NJCVI,fêmea,1,sim,não,42,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,95.05,3944.5,não,fêmea,fêmea,sim,não,95.05,95.05,0,1,0,-1,1,0,0,2,1,1,0,0,0,1,0
2977-CEBSX,fêmea,0,não,não,66,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),90.05,5965.95,não,fêmea,fêmea,sim,não,90.05,90.05,0,0,0,-1,0,2,2,2,0,0,0,0,0,1,0
0177-PXBAT,macho,1,sim,não,33,,fibra óptica,sim,sim,sim,mês a mês,transferência bancária (automática),109.9,3694.7,não,macho,macho,sim,não,109.9,109.9,1,1,0,-1,1,2,2,2,1,3,0,1,1,1,0
6599-CEBNN,fêmea,0,não,não,34,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),73.95,2524.45,sim,fêmea,fêmea,sim,não,73.95,73.95,0,0,0,-1,1,0,0,0,1,0,1,0,0,1,0
2519-ERQOJ,macho,1,não,não,33,,dsl,não,sim,sim,mês a mês,cheque eletrônico,54.6,1803.7,não,macho,macho,sim,não,54.6,54.6,1,0,0,-1,0,0,2,2,1,1,0,1,1,1,0
5876-QMYLD,fêmea,0,sim,sim,23,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.05,415.1,não,fêmea,fêmea,sim,não,20.05,20.05,0,1,1,-1,2,1,1,1,2,2,0,0,0,1,0
2277-AXSDC,fêmea,0,não,não,32,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),19.75,624.15,não,fêmea,fêmea,sim,não,19.75,19.75,0,0,0,-1,2,1,1,1,2,3,0,0,0,1,0
9442-JTWDL,fêmea,0,não,não,11,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.05,237.7,não,fêmea,fêmea,sim,não,20.05,20.05,0,0,0,-1,2,1,1,1,2,0,0,0,0,1,0
0979-PHULV,macho,0,sim,sim,69,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),99.45,7007.6,sim,macho,macho,sim,não,99.45,99.45,1,1,1,-1,1,0,0,2,1,0,1,1,1,1,0
3067-SVMTC,fêmea,0,sim,não,68,,dsl,sim,sim,não,um ano,transferência bancária (automática),55.9,3848.8,não,fêmea,fêmea,sim,não,55.9,55.9,0,1,0,-1,0,2,2,0,2,3,0,0,0,1,0
5495-GPSRW,macho,0,não,não,20,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.7,419.4,não,macho,macho,sim,não,19.7,19.7,1,0,0,-1,2,1,1,1,0,2,0,1,1,1,0
7606-BPHHN,macho,0,não,não,72,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.8,1468.75,não,macho,macho,sim,não,19.8,19.8,1,0,0,-1,2,1,1,1,0,0,0,1,1,1,0
4742-DRORA,macho,0,sim,sim,60,,fibra óptica,sim,não,sim,um ano,transferência bancária (automática),95.4,5812.0,não,macho,macho,sim,não,95.4,95.4,1,1,1,-1,1,2,0,2,2,3,0,1,1,1,0
0111-KLBQG,macho,1,sim,sim,32,,fibra óptica,não,não,sim,mês a mês,cheque enviado,93.95,2861.45,não,macho,macho,sim,não,93.95,93.95,1,1,1,-1,1,0,0,2,1,2,0,1,1,1,0
4800-VHZKI,fêmea,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.9,19.9,sim,fêmea,fêmea,sim,não,19.9,19.9,0,0,0,-1,2,1,1,1,1,2,1,0,0,1,0
7989-CHGTL,macho,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.6,19.6,sim,macho,macho,sim,não,19.6,19.6,1,0,0,-1,2,1,1,1,1,2,1,1,1,1,0
0334-GDDSO,macho,1,não,não,3,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,81.35,233.7,sim,macho,macho,sim,não,81.35,81.35,1,0,0,-1,1,0,0,0,1,1,1,1,1,1,0
4163-NCJAK,fêmea,0,sim,não,46,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),24.45,1066.15,não,fêmea,fêmea,sim,não,24.45,24.45,0,1,0,-1,2,1,1,1,2,3,0,0,0,1,0
5233-AOZUF,fêmea,0,sim,não,29,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.95,2149.05,não,fêmea,fêmea,sim,não,74.95,74.95,0,1,0,-1,1,0,0,0,1,1,0,0,0,1,0
5973-EJGDP,macho,0,não,não,51,,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,87.35,4473.0,não,macho,macho,sim,não,87.35,87.35,1,0,0,-1,1,0,2,0,1,1,0,1,1,1,0
1996-DBMUS,fêmea,1,sim,não,48,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),70.65,3545.05,não,fêmea,fêmea,sim,não,70.65,70.65,0,1,0,-1,1,0,0,0,1,3,0,0,0,1,0
7916-VCCPB,fêmea,0,sim,sim,16,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),73.25,1195.75,não,fêmea,fêmea,sim,não,73.25,73.25,0,1,1,-1,1,0,0,0,1,3,0,0,0,1,0
4686-GEFRM,macho,0,sim,não,70,,fibra óptica,não,sim,não,dois anos,transferência bancária (automática),98.7,6858.9,não,macho,macho,sim,não,98.7,98.7,1,1,0,-1,1,0,2,0,0,3,0,1,1,1,0
5249-QYHEX,fêmea,0,sim,sim,40,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,24.8,1024.7,não,fêmea,fêmea,sim,não,24.8,24.8,0,1,1,-1,2,1,1,1,0,2,0,0,0,1,0
0578-SKVMF,fêmea,0,sim,sim,22,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,83.3,1845.9,sim,fêmea,fêmea,sim,não,83.3,83.3,0,1,1,-1,1,0,0,0,1,1,1,0,0,1,0
5564-NEMQO,fêmea,1,não,não,1,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),75.3,75.3,sim,fêmea,fêmea,sim,não,75.3,75.3,0,0,0,-1,1,0,0,0,1,3,1,0,0,1,0
2233-FAGXV,fêmea,0,sim,sim,5,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,24.3,132.25,não,fêmea,fêmea,sim,não,24.3,24.3,0,1,1,-1,2,1,1,1,1,2,0,0,0,1,0
5605-IYGFG,fêmea,0,não,não,7,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),69.85,515.45,não,fêmea,fêmea,sim,não,69.85,69.85,0,0,0,-1,1,0,0,0,1,3,0,0,0,1,0
7663-ZTEGJ,macho,0,não,sim,29,,fibra óptica,não,sim,não,um ano,cartão de crédito (automático),100.55,2830.45,não,macho,macho,sim,não,100.55,100.55,1,0,1,-1,1,0,2,0,2,0,0,1,1,1,0
3935-TBRZZ,macho,0,sim,sim,44,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,25.7,1110.5,não,macho,macho,sim,não,25.7,25.7,1,1,1,-1,2,1,1,1,2,2,0,1,1,1,0
8111-BKVDS,fêmea,0,não,não,10,,dsl,sim,não,não,mês a mês,transferência bancária (automática),40.7,449.3,não,fêmea,fêmea,sim,não,40.7,40.7,0,0,0,-1,0,2,0,0,1,3,0,0,0,1,0
2055-SIFSS,fêmea,1,sim,não,55,,dsl,não,não,não,mês a mês,transferência bancária (automática),51.65,2838.55,não,fêmea,fêmea,sim,não,51.65,51.65,0,1,0,-1,0,0,0,0,1,3,0,0,0,1,0
2806-MLNTI,macho,1,sim,não,52,,fibra óptica,não,não,sim,um ano,transferência bancária (automática),105.1,5376.4,não,macho,macho,sim,não,105.1,105.1,1,1,0,-1,1,0,0,2,2,3,0,1,1,1,0
8734-DKSTZ,fêmea,0,sim,sim,10,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.95,858.6,não,fêmea,fêmea,sim,não,85.95,85.95,0,1,1,-1,1,0,0,0,1,1,0,0,0,1,0
4360-PNRQB,macho,0,não,não,18,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),75.6,1395.05,não,macho,macho,sim,não,75.6,75.6,1,0,0,-1,1,0,0,0,1,3,0,1,1,1,0
6152-ONASV,fêmea,0,sim,não,68,,dsl,sim,sim,não,um ano,transferência bancária (automática),58.25,3975.7,não,fêmea,fêmea,sim,não,58.25,58.25,0,1,0,-1,0,2,2,0,2,3,0,0,0,1,0
9063-ZGTUY,fêmea,0,sim,sim,61,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.4,1182.55,sim,fêmea,fêmea,sim,não,19.4,19.4,0,1,1,-1,2,1,1,1,1,2,1,0,0,1,0
7781-HVGMK,fêmea,0,sim,sim,72,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),65.2,4784.45,não,fêmea,fêmea,sim,não,65.2,65.2,0,1,1,-1,0,2,2,2,0,0,0,0,0,1,0
2181-UAESM,macho,0,não,não,2,,dsl,sim,não,não,mês a mês,cheque eletrônico,53.45,119.5,não,macho,macho,sim,não,53.45,53.45,1,0,0,-1,0,2,0,0,1,1,0,1,1,1,0
2957-LOLHO,macho,0,não,não,12,,dsl,não,não,não,mês a mês,transferência bancária (automática),45.4,518.9,sim,macho,macho,sim,não,45.4,45.4,1,0,0,-1,0,0,0,0,1,3,1,1,1,1,0
6048-NJXHX,macho,0,sim,não,41,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque eletrônico,19.75,899.45,não,macho,macho,sim,não,19.75,19.75,1,1,0,-1,2,1,1,1,0,1,0,1,1,1,0
2320-SLKMB,fêmea,0,não,não,26,,dsl,não,sim,sim,mês a mês,cartão de crédito (automático),44.45,1183.8,não,fêmea,fêmea,sim,não,44.45,44.45,0,0,0,-1,0,0,2,2,1,0,0,0,0,1,0
4980-URKXC,macho,0,sim,não,36,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),20.85,720.05,não,macho,macho,sim,não,20.85,20.85,1,1,0,-1,2,1,1,1,2,3,0,1,1,1,0
4376-KFVRS,macho,0,sim,sim,72,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),114.05,8468.2,não,macho,macho,sim,não,114.05,114.05,1,1,1,-1,1,2,2,2,0,0,0,1,1,1,0
5886-VLQVU,macho,0,sim,não,35,,fibra óptica,não,sim,não,mês a mês,transferência bancária (automática),89.85,3161.2,não,macho,macho,sim,não,89.85,89.85,1,1,0,-1,1,0,2,0,1,3,0,1,1,1,0
3577-AMVUX,macho,0,não,não,1,,dsl,não,sim,não,mês a mês,cheque enviado,55.05,55.05,não,macho,macho,sim,não,55.05,55.05,1,0,0,-1,0,0,2,0,1,2,0,1,1,1,0
0771-WLCLA,fêmea,0,sim,sim,16,,fibra óptica,sim,sim,sim,mês a mês,cheque eletrônico,112.95,1882.55,não,fêmea,fêmea,sim,não,112.95,112.95,0,1,1,-1,1,2,2,2,1,1,0,0,0,1,0
5628-RKIFK,fêmea,1,não,não,49,,fibra óptica,sim,não,sim,mês a mês,cartão de crédito (automático),101.55,5070.4,não,fêmea,fêmea,sim,não,101.55,101.55,0,0,0,-1,1,2,0,2,1,0,0,0,0,1,0
0206-TBWLC,fêmea,0,sim,não,54,,fibra óptica,sim,sim,sim,um ano,cheque enviado,114.65,6049.5,não,fêmea,fêmea,sim,não,114.65,114.65,0,1,0,-1,1,2,2,2,2,2,0,0,0,1,0
2937-FTHUR,fêmea,0,não,sim,18,,dsl,sim,não,não,mês a mês,cheque eletrônico,64.8,1166.7,não,fêmea,fêmea,sim,não,64.8,64.8,0,0,1,-1,0,2,0,0,1,1,0,0,0,1,0
1910-FMXJM,fêmea,0,sim,não,36,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.4,2937.65,não,fêmea,fêmea,sim,não,80.4,80.4,0,1,0,-1,1,0,0,0,1,1,0,0,0,1,0
7752-XUSCI,fêmea,0,não,não,60,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,105.9,6396.45,sim,fêmea,fêmea,sim,não,105.9,105.9,0,0,0,-1,1,0,0,2,1,1,1,0,0,1,0
4110-PFEUZ,fêmea,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque enviado,69.55,69.55,sim,fêmea,fêmea,sim,não,69.55,69.55,0,0,0,-1,1,0,0,0,1,2,1,0,0,1,0
0732-OCQOC,fêmea,0,sim,sim,52,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),25.05,1270.25,não,fêmea,fêmea,sim,não,25.05,25.05,0,1,1,-1,2,1,1,1,0,3,0,0,0,1,0
5168-MSWXT,macho,0,sim,sim,8,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.75,759.55,não,macho,macho,sim,não,94.75,94.75,1,1,1,-1,1,0,0,2,1,1,0,1,1,1,0
1090-ESELR,macho,0,sim,sim,72,,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),105.5,7611.55,não,macho,macho,sim,não,105.5,105.5,1,1,1,-1,1,2,2,2,0,3,0,1,1,1,0
8592-PLTMQ,fêmea,0,não,não,64,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,24.7,1642.75,não,fêmea,fêmea,sim,não,24.7,24.7,0,0,0,-1,2,1,1,1,2,2,0,0,0,1,0
5760-WRAHC,fêmea,1,não,não,22,,dsl,sim,sim,não,mês a mês,cheque enviado,69.75,1545.4,não,fêmea,fêmea,sim,não,69.75,69.75,0,0,0,-1,0,2,2,0,1,2,0,0,0,1,0
8847-GEOOQ,macho,0,sim,não,60,,dsl,não,sim,sim,mês a mês,transferência bancária (automática),60.2,3582.4,não,macho,macho,sim,não,60.2,60.2,1,1,0,-1,0,0,2,2,1,3,0,1,1,1,0
0256-LTHVJ,fêmea,0,sim,sim,28,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,81.05,2227.1,sim,fêmea,fêmea,sim,não,81.05,81.05,0,1,1,-1,1,0,0,0,1,1,1,0,0,1,0
4785-FCIFB,fêmea,0,sim,não,61,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,24.4,1417.9,não,fêmea,fêmea,sim,não,24.4,24.4,0,1,0,-1,2,1,1,1,0,2,0,0,0,1,0
8313-NDOIA,fêmea,0,não,não,24,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,104.15,2494.65,não,fêmea,fêmea,sim,não,104.15,104.15,0,0,0,-1,1,0,0,2,1,1,0,0,0,1,0
5149-CUZUJ,macho,0,sim,sim,28,,fibra óptica,não,sim,sim,um ano,transferência bancária (automática),92.9,2768.35,não,macho,macho,sim,não,92.9,92.9,1,1,1,-1,1,0,2,2,2,3,0,1,1,1,0
0942-KOWSM,fêmea,0,sim,sim,30,,dsl,não,sim,sim,dois anos,transferência bancária (automática),80.8,2369.3,não,fêmea,fêmea,sim,não,80.8,80.8,0,1,1,-1,0,0,2,2,0,3,0,0,0,1,0
4237-CLSMM,macho,0,sim,não,2,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.0,38.0,não,macho,macho,sim,não,20.0,20.0,1,1,0,-1,2,1,1,1,1,2,0,1,1,1,0
1452-VOQCH,macho,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,75.1,75.1,não,macho,macho,sim,não,75.1,75.1,1,0,0,-1,1,0,0,0,1,1,0,1,1,1,0
4719-UMSIY,macho,0,não,sim,6,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.65,100.9,não,macho,macho,sim,não,19.65,19.65,1,0,1,-1,2,1,1,1,1,2,0,1,1,1,0
6614-VBEGU,fêmea,0,sim,não,24,,dsl,não,não,sim,mês a mês,transferência bancária (automática),69.45,1614.05,não,fêmea,fêmea,sim,não,69.45,69.45,0,1,0,-1,0,0,0,2,1,3,0,0,0,1,0
0880-TKATG,macho,0,sim,sim,4,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,101.15,385.9,sim,macho,macho,sim,não,101.15,101.15,1,1,1,-1,1,0,0,2,1,1,1,1,1,1,0
3811-VBYBZ,macho,0,não,não,7,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,99.8,673.25,sim,macho,macho,sim,não,99.8,99.8,1,0,0,-1,1,0,0,2,1,1,1,1,1,1,0
1480-BKXGA,macho,1,sim,não,72,,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),116.05,8404.9,não,macho,macho,sim,não,116.05,116.05,1,1,0,-1,1,2,2,2,0,3,0,1,1,1,0
2996-XAUVF,macho,0,não,não,70,,dsl,não,sim,não,dois anos,cheque enviado,40.05,2799.75,não,macho,macho,sim,não,40.05,40.05,1,0,0,-1,0,0,2,0,0,2,0,1,1,1,0
9076-AXYIK,macho,1,sim,não,64,,fibra óptica,não,sim,sim,dois anos,cheque eletrônico,102.1,6538.45,não,macho,macho,sim,não,102.1,102.1,1,1,0,-1,1,0,2,2,0,1,0,1,1,1,0
5968-XQIVE,macho,0,sim,sim,72,,fibra óptica,não,não,sim,um ano,cheque eletrônico,89.7,6588.95,não,macho,macho,sim,não,89.7,89.7,1,1,1,-1,1,0,0,2,2,1,0,1,1,1,0
8896-RAZCR,fêmea,0,não,sim,44,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.9,868.1,não,fêmea,fêmea,sim,não,19.9,19.9,0,0,1,-1,2,1,1,1,0,2,0,0,0,1,0
4640-UHDOS,fêmea,0,sim,sim,13,,dsl,não,não,não,mês a mês,cheque eletrônico,55.95,734.35,sim,fêmea,fêmea,sim,não,55.95,55.95,0,1,1,-1,0,0,0,0,1,1,1,0,0,1,0
4933-IKULF,fêmea,1,não,não,17,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.65,330.6,não,fêmea,fêmea,sim,não,20.65,20.65,0,0,0,-1,2,1,1,1,2,2,0,0,0,1,0
3583-EKAPL,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque eletrônico,55.0,55.0,sim,macho,macho,sim,não,55.0,55.0,1,0,0,-1,0,0,0,0,1,1,1,1,1,1,0
1304-BCCFO,macho,0,sim,não,9,,dsl,não,não,sim,mês a mês,cheque enviado,70.05,564.4,não,macho,macho,sim,não,70.05,70.05,1,1,0,-1,0,0,0,2,1,2,0,1,1,1,0
