ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN
1448-PWKYE,macho,0,sim,sim,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.0,80.0,sim
7501-IWUNG,fêmea,0,sim,sim,61,,dsl,não,sim,sim,dois anos,transferência bancária (automática),,4616.05,não
4957-TREIR,macho,0,não,não,3,,dsl,sim,sim,sim,mês a mês,cartão de crédito (automático),,195.65,não
7251-LJBQN,fêmea,1,não,não,40,,fibra óptica,não,sim,sim,um ano,cartão de crédito (automático),,4188.4,não
8040-MNRTF,fêmea,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque enviado,,71.1,não
1536-HBSWP,fêmea,0,não,não,1,,dsl,não,sim,não,mês a mês,cheque eletrônico,,49.9,não
5313-FPXWG,macho,0,não,não,51,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),,1266.4,não
0067-DKWBL,macho,1,não,não,2,,dsl,sim,não,não,mês a mês,cheque eletrônico,,91.1,sim
0946-FKYTX,macho,0,não,não,52,,dsl,não,não,não,um ano,cheque enviado,,1623.4,não
5076-YVXCM,macho,0,não,não,51,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),83.4,4149.45,não
8262-COGGB,macho,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.45,20.45,não
6663-JOCQO,macho,0,sim,sim,31,,dsl,sim,sim,não,um ano,transferência bancária (automática),75.25,2344.5,não
9620-QJREV,macho,0,não,sim,47,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.55,1013.05,não
2276-YDAVZ,fêmea,0,não,não,3,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),75.1,270.7,sim
2682-KEVRP,fêmea,1,não,não,22,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.05,417.0,não
2480-JZOSN,fêmea,0,sim,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.65,20.65,não
0078-XZMHT,macho,0,sim,não,72,,dsl,não,sim,sim,dois anos,transferência bancária (automática),85.15,6316.2,não
5896-NPFWW,macho,0,sim,sim,3,,dsl,não,não,não,mês a mês,cheque eletrônico,50.15,168.15,sim
9978-HYCIN,macho,1,sim,sim,47,,fibra óptica,não,não,sim,um ano,transferência bancária (automática),84.95,4018.05,não
8338-QIUNR,macho,0,sim,sim,72,,dsl,sim,sim,não,dois anos,cartão de crédito (automático),66.5,4811.6,não
1525-LNLOJ,macho,0,sim,sim,66,,dsl,não,não,sim,dois anos,transferência bancária (automática),63.3,4189.7,não
9450-TRJUU,macho,0,não,não,35,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,83.15,2848.45,não
1766-GKNMI,macho,0,não,não,29,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,84.9,2516.2,não
6942-LBFDP,fêmea,0,não,não,2,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.55,33.6,não
1456-TWCGB,macho,0,não,não,4,,dsl,não,não,não,mês a mês,cheque enviado,49.25,208.45,não
7133-VBDCG,fêmea,0,não,não,25,,fibra óptica,sim,não,não,mês a mês,transferência bancária (automática),79.85,2015.35,sim
7596-ZYWBB,fêmea,0,não,não,65,,dsl,sim,sim,não,dois anos,cheque enviado,59.6,3739.8,não
8329-UTMVM,macho,1,não,não,27,,fibra óptica,não,sim,sim,um ano,transferência bancária (automática),104.65,2964.0,não
3014-WJKSM,macho,0,sim,não,29,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),75.3,2263.4,não
3347-YJZZE,macho,0,sim,sim,29,,dsl,não,não,sim,mês a mês,cartão de crédito (automático),80.1,2211.8,não
1029-QFBEN,macho,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.55,19.55,sim
7929-DMBCV,fêmea,0,sim,não,20,,fibra óptica,não,sim,não,mês a mês,cheque enviado,81.0,1683.7,não
9661-JALZV,fêmea,0,não,não,58,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),24.7,1519.0,não
5433-KYGHE,fêmea,0,não,sim,14,,fibra óptica,sim,sim,não,mês a mês,cheque enviado,86.0,1164.05,não
4312-KFRXN,macho,0,sim,não,72,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,25.4,1710.9,não
5575-TPIZQ,macho,0,não,não,46,,fibra óptica,sim,não,sim,mês a mês,cartão de crédito (automático),89.15,4245.55,não
0114-IGABW,fêmea,0,sim,não,71,,dsl,não,sim,sim,dois anos,transferência bancária (automática),58.25,4145.9,não
9944-AEXBM,macho,0,não,não,32,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),85.65,2664.3,não
1853-ARAAQ,fêmea,0,não,não,26,,dsl,não,não,sim,mês a mês,cartão de crédito (automático),50.35,1277.5,não
6952-OMNWB,macho,1,sim,não,68,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),80.35,5589.3,não
4697-LUPSU,macho,0,sim,sim,2,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.2,34.75,não
8434-VGEQQ,macho,0,sim,sim,61,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),20.55,1305.95,não
4952-YSOGZ,fêmea,0,sim,sim,4,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.95,381.3,sim
1589-AGTLK,macho,0,não,não,3,,dsl,não,não,não,mês a mês,cheque eletrônico,45.35,141.5,sim
5244-IRFIH,macho,1,sim,não,33,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.5,3105.55,sim
6549-YMFAW,macho,1,sim,não,9,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,21.25,204.55,não
4950-HKQTE,fêmea,0,não,não,22,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,26.25,605.9,não
6786-OBWQR,fêmea,0,sim,sim,5,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,80.85,356.1,não
2684-EIWEO,fêmea,1,não,não,30,,fibra óptica,sim,não,não,mês a mês,cartão de crédito (automático),91.7,2758.15,sim
2753-JMMCV,macho,0,não,não,65,,dsl,não,sim,não,dois anos,cartão de crédito (automático),74.2,4805.65,não
6439-GTPCA,fêmea,0,não,não,45,,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,87.25,3941.7,sim
6621-YOBKI,macho,0,não,não,5,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.35,92.75,não
1216-JWVUX,macho,0,sim,sim,25,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,75.5,1901.05,não
7564-GHCVB,fêmea,0,sim,sim,72,,fibra óptica,sim,não,não,dois anos,transferência bancária (automática),79.05,5730.7,não
1173-NOEYG,fêmea,0,sim,não,27,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),90.15,2423.4,não
7595-EHCDL,macho,0,sim,sim,32,,dsl,não,não,sim,mês a mês,cartão de crédito (automático),50.6,1653.45,não
6647-ZEDXT,fêmea,0,não,não,30,,fibra óptica,não,sim,sim,um ano,cartão de crédito (automático),110.45,3327.05,não
2521-NPUZR,macho,0,sim,não,70,,fibra óptica,sim,sim,não,dois anos,cartão de crédito (automático),101.0,7085.5,não
1307-TVUFB,macho,1,não,não,42,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),79.35,3344.1,não
7503-MIOGA,fêmea,1,sim,não,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),89.85,6697.35,não
4381-MHQDC,fêmea,0,não,não,47,,dsl,sim,sim,não,dois anos,cheque enviado,65.0,2879.9,não
6923-JHPMP,fêmea,0,não,não,2,,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,80.45,137.1,não
5138-WVKYJ,macho,0,não,não,10,,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,98.55,1008.55,sim
4018-PPNDW,fêmea,0,sim,sim,61,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,24.1,1551.6,não
1635-FJFCC,fêmea,0,não,não,5,,dsl,não,não,não,mês a mês,cartão de crédito (automático),44.05,202.15,não
2499-AJYUA,fêmea,1,sim,não,72,,fibra óptica,não,sim,sim,dois anos,cartão de crédito (automático),110.8,7882.25,não
6919-ELBGL,macho,1,sim,sim,72,,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),114.95,8196.4,não
3966-HRMZA,fêmea,1,não,não,3,,fibra óptica,não,não,não,mês a mês,cheque enviado,75.05,202.9,não
6425-JWTDV,macho,0,sim,não,48,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.25,855.1,não
8405-IGQFX,fêmea,0,não,não,63,,fibra óptica,não,sim,sim,um ano,cartão de crédito (automático),90.05,5817.0,não
8224-IVVPA,fêmea,0,não,não,27,,dsl,sim,não,não,mês a mês,cheque enviado,56.7,1652.95,não
9477-LGWQI,macho,0,sim,sim,70,,dsl,sim,não,sim,dois anos,cartão de crédito (automático),80.15,5600.15,não
1410-RSCMR,macho,0,sim,sim,7,,dsl,sim,sim,não,mês a mês,cartão de crédito (automático),71.35,515.75,não
3115-CZMZD,macho,0,não,sim,0,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.25,40.5,não
0139-IVFJG,fêmea,0,sim,não,2,,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,90.35,190.5,não
6683-VLCTZ,macho,1,não,não,20,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,98.55,1842.8,sim
5730-DBDSI,macho,0,não,não,66,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),19.7,1253.8,não
0030-FNXPP,fêmea,0,não,não,3,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.85,57.2,não
2189-WWOEW,fêmea,0,não,sim,15,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),85.9,1269.55,sim
5684-FJVYR,fêmea,0,sim,sim,72,,fibra óptica,sim,sim,não,dois anos,transferência bancária (automática),90.35,6563.4,não
4013-GUXND,macho,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.8,20.8,não
1894-IGFSG,fêmea,0,não,não,22,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,89.25,1907.85,sim
7379-POKDZ,macho,0,sim,não,3,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.3,208.85,sim
1266-NZYUI,fêmea,0,sim,sim,72,,dsl,sim,sim,não,dois anos,transferência bancária (automática),66.85,4758.8,não
7969-FFOWG,macho,0,sim,sim,65,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.9,1292.6,não
4718-DHSMV,fêmea,0,não,não,11,,dsl,não,não,sim,mês a mês,cheque enviado,35.8,363.15,não
5175-WLYXL,macho,0,não,não,22,,fibra óptica,não,não,não,mês a mês,cheque enviado,78.85,1600.25,não
7817-OMJNA,macho,0,não,não,14,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),20.4,275.7,não
8728-SKJLR,macho,0,não,não,41,,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,74.25,3089.1,não
3137-NYQQI,macho,0,sim,não,17,,dsl,sim,não,não,um ano,cheque enviado,64.8,1175.6,não
7706-DZNKK,macho,0,não,não,11,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cartão de crédito (automático),20.45,237.3,não
0236-HFWSV,macho,0,não,não,15,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,93.35,1444.65,sim
3900-AQPHZ,fêmea,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.9,19.9,sim
5842-POCOP,fêmea,0,sim,não,5,,fibra óptica,sim,não,não,mês a mês,cheque enviado,88.9,454.15,sim
2037-XJFUP,macho,0,sim,não,33,,fibra óptica,não,não,sim,um ano,cheque eletrônico,95.8,3036.75,sim
8823-RLPWL,fêmea,0,sim,não,72,,fibra óptica,sim,não,sim,dois anos,cartão de crédito (automático),110.65,8065.65,não
9505-SQFSW,fêmea,0,sim,sim,3,,dsl,não,não,não,mês a mês,cheque enviado,40.3,92.5,não
7314-OXENN,macho,0,não,não,2,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,82.0,184.65,sim
3758-CKOQL,fêmea,0,sim,não,59,,fibra óptica,sim,sim,não,um ano,cartão de crédito (automático),107.0,6152.3,não
0322-CHQRU,macho,0,não,não,2,,dsl,não,não,não,mês a mês,cheque eletrônico,45.35,89.5,sim
5676-CFLYY,macho,0,sim,sim,71,,dsl,não,sim,sim,dois anos,cartão de crédito (automático),73.35,5154.5,não
7521-AFHAB,fêmea,0,sim,sim,5,,dsl,não,não,não,mês a mês,cheque enviado,44.8,220.45,não
0285-INHLN,macho,0,sim,sim,27,,dsl,sim,não,não,mês a mês,cartão de crédito (automático),54.75,1510.3,não
4678-DVQEO,fêmea,0,não,não,1,,dsl,não,sim,não,mês a mês,cheque eletrônico,52.2,52.2,sim
5125-CNDSP,macho,0,não,sim,63,,dsl,sim,sim,não,um ano,transferência bancária (automática),40.6,2588.95,não
0691-IFBQW,fêmea,1,não,não,46,,fibra óptica,sim,não,sim,um ano,cheque eletrônico,110.0,4874.8,sim
4992-LTJNE,macho,0,sim,sim,72,,dsl,sim,não,não,dois anos,transferência bancária (automática),55.3,3983.6,não
2202-OUTMO,fêmea,0,sim,não,34,,dsl,sim,sim,não,mês a mês,transferência bancária (automática),60.85,2003.6,não
0810-BDHAW,fêmea,0,sim,sim,24,,dsl,sim,não,sim,um ano,cheque eletrônico,78.4,1832.4,não
0229-LFJAF,macho,0,não,não,72,,dsl,sim,sim,não,dois anos,transferência bancária (automática),69.65,4908.25,não
7131-ZQZNK,fêmea,0,sim,sim,60,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),59.85,3590.2,não
3442-ZHHCC,macho,0,não,não,68,,dsl,sim,não,não,um ano,cartão de crédito (automático),76.9,5023.0,não
5726-CVNYA,fêmea,0,sim,sim,8,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.85,146.6,não
9871-ELEYA,fêmea,0,não,sim,34,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),67.65,2339.3,não
4257-GAESD,fêmea,0,não,não,6,,dsl,não,não,sim,mês a mês,cartão de crédito (automático),45.0,298.7,não
5173-WXOQV,macho,0,sim,não,2,,dsl,não,sim,não,mês a mês,cheque enviado,64.2,143.65,não
2040-OBMLJ,macho,0,não,não,31,,fibra óptica,não,sim,não,um ano,cartão de crédito (automático),81.7,2548.65,não
6286-ZHAOK,fêmea,0,sim,sim,20,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),25.55,507.4,não
3807-XHCJH,fêmea,0,sim,sim,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,20.0,20.0,não
3009-JWMPU,macho,0,não,não,62,,fibra óptica,não,não,sim,um ano,cheque eletrônico,96.75,6125.4,sim
5671-RQRLP,fêmea,1,sim,não,70,,fibra óptica,não,não,não,dois anos,cartão de crédito (automático),75.65,5411.4,não
1450-GALXR,fêmea,0,não,não,10,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,98.5,1058.25,sim
8859-AXJZP,macho,0,sim,sim,39,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,23.8,903.8,não
3174-AKMAS,fêmea,0,sim,não,46,,dsl,não,sim,sim,dois anos,cartão de crédito (automático),64.2,3009.5,não
3138-BKYAV,macho,0,não,não,6,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,85.35,489.45,sim
9926-PJHDQ,fêmea,0,sim,sim,72,,dsl,não,não,sim,dois anos,transferência bancária (automática),76.8,5468.45,não
7382-DFJTU,macho,0,não,não,18,,dsl,não,sim,não,mês a mês,cartão de crédito (automático),55.2,1058.1,não
2798-NYLMZ,macho,0,sim,não,71,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),108.55,7616.0,não
4289-DTDKW,macho,0,sim,não,40,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,101.3,4113.1,sim
1820-TQVEV,macho,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.55,69.55,sim
2239-JALAW,macho,0,não,não,58,,fibra óptica,não,não,sim,um ano,transferência bancária (automática),103.25,6017.65,sim
4853-RULSV,macho,0,não,não,70,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),104.0,7250.15,sim
8098-TDCBU,fêmea,0,sim,não,42,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque eletrônico,25.25,1108.2,não
3551-GAEGL,macho,0,sim,sim,34,,dsl,sim,não,não,um ano,transferência bancária (automática),30.4,938.65,não
4785-NKHCX,macho,1,não,não,5,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),20.05,94.15,não
3196-NVXLZ,fêmea,0,não,não,25,,fibra óptica,não,não,sim,mês a mês,cheque enviado,84.6,2088.05,não
6275-YDUVO,fêmea,0,não,não,2,,fibra óptica,não,não,não,mês a mês,cheque enviado,86.2,178.7,sim
0036-IHMOT,fêmea,0,sim,sim,55,,fibra óptica,não,sim,sim,um ano,transferência bancária (automática),103.7,5656.75,não
0115-TFERT,macho,0,sim,não,21,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,111.2,2317.1,sim
4178-EGMON,macho,0,sim,não,70,,fibra óptica,sim,sim,não,dois anos,cartão de crédito (automático),88.0,5986.45,não
4220-TINQT,fêmea,0,sim,não,61,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,106.35,6751.35,não
5318-YKDPV,macho,0,sim,sim,43,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),79.15,3566.6,não
7975-TZMLR,macho,0,não,não,47,,fibra óptica,não,não,sim,um ano,cheque eletrônico,103.1,4889.3,não
0295-QVKPB,macho,0,não,não,5,,dsl,não,sim,sim,mês a mês,cartão de crédito (automático),63.95,318.1,não
4335-BSMJS,fêmea,0,não,não,62,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.8,1563.95,não
2311-QYMUQ,fêmea,0,sim,sim,16,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),89.45,1430.25,sim
3643-AHCFP,macho,1,sim,não,7,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),95.6,644.35,sim
9146-JRIOX,fêmea,0,sim,sim,14,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,25.55,372.45,não
3104-OWCGK,macho,0,sim,sim,60,,fibra óptica,não,não,sim,um ano,cheque eletrônico,90.95,5453.4,sim
5337-IIWKZ,macho,0,sim,sim,34,,dsl,não,sim,sim,mês a mês,cheque eletrônico,44.85,1442.6,não
9101-BWFSS,fêmea,0,sim,não,50,,fibra óptica,sim,sim,sim,um ano,cheque eletrônico,108.55,5610.7,sim
9650-VBUOG,macho,0,sim,sim,38,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.05,963.95,não
3487-EARAT,fêmea,0,sim,sim,70,,dsl,sim,sim,não,um ano,cartão de crédito (automático),74.1,5222.3,não
2672-TGEFF,fêmea,0,sim,sim,37,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,88.8,3340.55,não
9231-ZJYAM,fêmea,1,não,não,4,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,78.85,292.8,sim
4250-WAROZ,macho,1,sim,sim,60,,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,93.25,5774.55,não
